,Apprehension Date,Apprehension AOR,citizenship_country,citizenship_country_cleaned,Continent,Country
184984,2025-02-23,Dallas,El Salvador,El Salvador,North America,El Salvador
184985,2025-02-24,Atlanta,Mexico,Mexico,North America,Mexico
184986,2025-02-27,Atlanta,Guatemala,Guatemala,North America,Guatemala
184987,2025-02-26,Los Angeles,Mexico,Mexico,North America,Mexico
184988,2025-02-26,New Orleans,Mexico,Mexico,North America,Mexico
184989,2025-02-27,Atlanta,Guatemala,Guatemala,North America,Guatemala
184990,2025-02-24,Atlanta,Mexico,Mexico,North America,Mexico
184991,2025-02-26,Dallas,Honduras,Honduras,North America,Honduras
184992,2025-02-26,Houston,Mexico,Mexico,North America,Mexico
184993,2025-02-26,Houston,Mexico,Mexico,North America,Mexico
184994,2025-02-26,Chicago,Pakistan,Pakistan,Asia,Pakistan
184995,2025-02-26,New Orleans,Colombia,Colombia,South America,Colombia
184996,2025-02-26,Detroit,India,India,Asia,India
184997,2025-02-26,Phoenix,Cuba,Cuba,North America,Cuba
184998,2025-02-26,Phoenix,Cuba,Cuba,North America,Cuba
184999,2025-02-26,Los Angeles,Mexico,Mexico,North America,Mexico
185000,2025-02-26,Buffalo,Colombia,Colombia,South America,Colombia
185001,2025-02-26,Detroit,Nicaragua,Nicaragua,North America,Nicaragua
185002,2025-02-26,San Francisco,India,India,Asia,India
185003,2025-02-26,St. Paul,Mexico,Mexico,North America,Mexico
185004,2025-02-26,Boston,Angola,Angola,Africa,Angola
185005,2025-02-26,Atlanta,Mexico,Mexico,North America,Mexico
185006,2025-02-26,Chicago,Romania,Romania,Europe,Romania
185007,2025-02-26,New York City,India,India,Asia,India
185008,2025-02-26,Chicago,Mexico,Mexico,North America,Mexico
185009,2025-02-26,Miami,Cuba,Cuba,North America,Cuba
185010,2025-02-26,Dallas,Mexico,Mexico,North America,Mexico
185011,2025-02-26,Los Angeles,Honduras,Honduras,North America,Honduras
185012,2025-02-26,Los Angeles,Honduras,Honduras,North America,Honduras
185013,2025-02-26,Los Angeles,Honduras,Honduras,North America,Honduras
185014,2025-01-28,El Paso,Cuba,Cuba,North America,Cuba
185015,2025-02-26,Chicago,Mexico,Mexico,North America,Mexico
185016,2025-02-26,New Orleans,India,India,Asia,India
185017,2025-02-26,New Orleans,Mexico,Mexico,North America,Mexico
185018,2025-02-26,Chicago,Mexico,Mexico,North America,Mexico
185019,2025-02-26,Chicago,Honduras,Honduras,North America,Honduras
185020,2025-02-26,San Francisco,Mexico,Mexico,North America,Mexico
185021,2025-02-26,San Francisco,Mexico,Mexico,North America,Mexico
185022,2025-02-26,Harlingen,Mexico,Mexico,North America,Mexico
185023,2025-02-26,St. Paul,Guatemala,Guatemala,North America,Guatemala
185024,2025-02-26,Phoenix,Mexico,Mexico,North America,Mexico
185025,2025-02-26,Dallas,Venezuela,Venezuela,South America,Venezuela
185026,2025-02-27,Miami,Mexico,Mexico,North America,Mexico
185027,2025-02-27,Miami,Mexico,Mexico,North America,Mexico
185028,2025-02-26,San Francisco,Mexico,Mexico,North America,Mexico
185029,2025-02-26,San Antonio,Mexico,Mexico,North America,Mexico
185030,2025-02-26,New Orleans,Guatemala,Guatemala,North America,Guatemala
185031,2025-02-26,Boston,Bolivia,Bolivia,South America,Bolivia
185032,2024-12-30,Boston,Bolivia,Bolivia,South America,Bolivia
185033,2025-02-26,Dallas,Guatemala,Guatemala,North America,Guatemala
185034,2025-02-26,Chicago,Mexico,Mexico,North America,Mexico
185035,2025-02-26,Dallas,Mexico,Mexico,North America,Mexico
185036,2025-02-26,San Diego,Eritrea,Eritrea,Africa,Eritrea
185037,2025-02-26,Dallas,Honduras,Honduras,North America,Honduras
185038,2025-02-26,San Diego,Mexico,Mexico,North America,Mexico
185039,2025-02-26,New Orleans,Mexico,Mexico,North America,Mexico
185040,2025-02-26,San Antonio,Honduras,Honduras,North America,Honduras
185041,2025-02-26,Atlanta,El Salvador,El Salvador,North America,El Salvador
185042,2025-02-26,Los Angeles,Mexico,Mexico,North America,Mexico
185043,2025-02-26,Buffalo,Mexico,Mexico,North America,Mexico
185044,2025-02-26,Atlanta,Mexico,Mexico,North America,Mexico
185045,2025-02-26,Atlanta,Mexico,Mexico,North America,Mexico
185046,2025-02-27,Atlanta,Guatemala,Guatemala,North America,Guatemala
185047,2025-02-25,Dallas,Honduras,Honduras,North America,Honduras
185048,2025-02-26,Los Angeles,Honduras,Honduras,North America,Honduras
185049,2025-02-25,Dallas,Honduras,Honduras,North America,Honduras
185050,2025-02-26,Detroit,Mexico,Mexico,North America,Mexico
185051,2025-02-27,Atlanta,Mexico,Mexico,North America,Mexico
185052,2025-02-25,Dallas,Mexico,Mexico,North America,Mexico
185053,2024-11-13,Dallas,Mexico,Mexico,North America,Mexico
185054,2025-02-26,Atlanta,Guatemala,Guatemala,North America,Guatemala
185055,2025-02-26,Chicago,Liberia,Liberia,Africa,Liberia
185056,2025-02-26,San Antonio,Mexico,Mexico,North America,Mexico
185057,2025-02-26,Dallas,Honduras,Honduras,North America,Honduras
185058,2025-02-26,Atlanta,Mexico,Mexico,North America,Mexico
185059,2025-02-26,Detroit,El Salvador,El Salvador,North America,El Salvador
185060,2025-02-26,Atlanta,Nicaragua,Nicaragua,North America,Nicaragua
185061,2025-02-26,St. Paul,Mexico,Mexico,North America,Mexico
185062,2025-02-26,Atlanta,Guatemala,Guatemala,North America,Guatemala
185063,2025-02-26,Atlanta,Mexico,Mexico,North America,Mexico
185064,2025-02-26,Los Angeles,Nicaragua,Nicaragua,North America,Nicaragua
185065,2025-02-26,Atlanta,Romania,Romania,Europe,Romania
185066,2025-02-26,New Orleans,Mexico,Mexico,North America,Mexico
185067,2025-02-26,Dallas,Mexico,Mexico,North America,Mexico
185068,2025-02-26,Harlingen,Mexico,Mexico,North America,Mexico
185069,2025-02-26,Dallas,Mexico,Mexico,North America,Mexico
185070,2025-02-26,Miami,Guatemala,Guatemala,North America,Guatemala
185071,2025-02-26,Dallas,Mexico,Mexico,North America,Mexico
185072,2025-02-26,San Antonio,Cuba,Cuba,North America,Cuba
185073,2025-02-26,Atlanta,Mexico,Mexico,North America,Mexico
185074,2025-02-26,Atlanta,Guatemala,Guatemala,North America,Guatemala
185075,2025-02-26,Philadelphia,Jamaica,Jamaica,North America,Jamaica
185076,2025-02-26,Chicago,Venezuela,Venezuela,South America,Venezuela
185077,2025-02-26,Chicago,Mexico,Mexico,North America,Mexico
185078,2025-02-25,Miami,Haiti,Haiti,North America,Haiti
185079,2025-02-26,Chicago,United Kingdom,United Kingdom,Europe,United Kingdom
185080,2025-02-26,Dallas,Mexico,Mexico,North America,Mexico
185081,2025-02-26,Dallas,Bangladesh,Bangladesh,Asia,Bangladesh
185082,2025-02-26,San Antonio,Mexico,Mexico,North America,Mexico
185083,2025-02-26,New Orleans,Guatemala,Guatemala,North America,Guatemala
185084,2025-02-26,New Orleans,Guatemala,Guatemala,North America,Guatemala
185085,2025-02-26,New Orleans,El Salvador,El Salvador,North America,El Salvador
185086,2025-02-26,Dallas,Guatemala,Guatemala,North America,Guatemala
185087,2025-02-26,Philadelphia,Venezuela,Venezuela,South America,Venezuela
185088,2025-02-26,Washington,Guatemala,Guatemala,North America,Guatemala
185089,2025-02-26,Houston,Mexico,Mexico,North America,Mexico
185090,2025-02-26,Dallas,Mexico,Mexico,North America,Mexico
185091,2025-02-26,Dallas,Venezuela,Venezuela,South America,Venezuela
185092,2025-02-26,El Paso,Mexico,Mexico,North America,Mexico
185093,2025-02-26,New Orleans,Guatemala,Guatemala,North America,Guatemala
185094,2025-02-26,Baltimore,Honduras,Honduras,North America,Honduras
185095,2025-02-26,Baltimore,Venezuela,Venezuela,South America,Venezuela
185096,2025-02-26,Los Angeles,India,India,Asia,India
185097,2025-02-26,Chicago,Honduras,Honduras,North America,Honduras
185098,2025-02-26,El Paso,Venezuela,Venezuela,South America,Venezuela
185099,2025-02-26,Dallas,El Salvador,El Salvador,North America,El Salvador
185100,2025-02-26,Phoenix,Venezuela,Venezuela,South America,Venezuela
185101,2025-02-26,Dallas,Mexico,Mexico,North America,Mexico
185102,2025-02-26,Seattle,Somalia,Somalia,Africa,Somalia
185103,2025-01-13,Detroit,Guatemala,Guatemala,North America,Guatemala
185104,2025-02-26,Salt Lake City,Mexico,Mexico,North America,Mexico
185105,2025-02-26,New Orleans,Honduras,Honduras,North America,Honduras
185106,2025-02-26,Dallas,Unknown,Unknown,,
185107,2025-02-26,San Francisco,Nicaragua,Nicaragua,North America,Nicaragua
185108,2025-02-26,St. Paul,Somalia,Somalia,Africa,Somalia
185109,2025-02-26,Dallas,India,India,Asia,India
185110,2025-02-26,San Francisco,Mexico,Mexico,North America,Mexico
185111,2025-02-26,Miami,Nicaragua,Nicaragua,North America,Nicaragua
185112,2025-02-26,Baltimore,Peru,Peru,South America,Peru
185113,2025-02-26,Miami,Mexico,Mexico,North America,Mexico
185114,2025-02-26,Miami,Mexico,Mexico,North America,Mexico
185115,2025-02-26,Baltimore,Honduras,Honduras,North America,Honduras
185116,2025-02-26,Newark,Dominican Republic,Dominican Republic,North America,Dominican Republic
185117,2025-02-26,Harlingen,Mexico,Mexico,North America,Mexico
185118,2025-02-26,San Antonio,Mexico,Mexico,North America,Mexico
185119,2025-02-25,Boston,Brazil,Brazil,South America,Brazil
185120,2025-02-26,Harlingen,Honduras,Honduras,North America,Honduras
185121,2025-02-26,New Orleans,Venezuela,Venezuela,South America,Venezuela
185122,2025-02-26,Detroit,Mexico,Mexico,North America,Mexico
185123,2025-02-26,Baltimore,Mexico,Mexico,North America,Mexico
185124,2025-02-26,Baltimore,Nicaragua,Nicaragua,North America,Nicaragua
185125,2025-02-26,New Orleans,Guatemala,Guatemala,North America,Guatemala
185126,2025-02-26,Philadelphia,Liberia,Liberia,Africa,Liberia
185127,2025-02-26,Philadelphia,Cambodia,Cambodia,Asia,Cambodia
185128,2025-02-26,Detroit,Venezuela,Venezuela,South America,Venezuela
185129,2025-02-26,San Antonio,Cuba,Cuba,North America,Cuba
185130,2025-02-26,Detroit,Venezuela,Venezuela,South America,Venezuela
185131,2025-02-26,Philadelphia,Romania,Romania,Europe,Romania
185132,2025-02-07,Atlanta,Mexico,Mexico,North America,Mexico
185133,2025-02-26,New Orleans,Mexico,Mexico,North America,Mexico
185134,2025-02-26,Dallas,El Salvador,El Salvador,North America,El Salvador
185135,2025-02-26,Chicago,Guatemala,Guatemala,North America,Guatemala
185136,2025-02-26,Miami,Guatemala,Guatemala,North America,Guatemala
185137,2025-02-26,San Antonio,Mexico,Mexico,North America,Mexico
185138,2025-02-26,San Francisco,Mexico,Mexico,North America,Mexico
185139,2025-02-26,Phoenix,Mexico,Mexico,North America,Mexico
185140,2025-02-26,Los Angeles,Guatemala,Guatemala,North America,Guatemala
185141,2025-02-26,San Antonio,Venezuela,Venezuela,South America,Venezuela
185142,2025-02-26,New Orleans,Honduras,Honduras,North America,Honduras
185143,2025-02-26,Miami,Nicaragua,Nicaragua,North America,Nicaragua
185144,2025-02-26,St. Paul,Mexico,Mexico,North America,Mexico
185145,2025-02-26,New York City,"China, Peoples Republic Of",China,Asia,China
185146,2025-02-26,New York City,India,India,Asia,India
185147,2025-02-26,New Orleans,Mexico,Mexico,North America,Mexico
185148,2025-02-26,Los Angeles,Mexico,Mexico,North America,Mexico
185149,2025-02-26,Dallas,Mexico,Mexico,North America,Mexico
185150,2025-02-26,Los Angeles,Mexico,Mexico,North America,Mexico
185151,2025-02-25,Dallas,Honduras,Honduras,North America,Honduras
185152,2025-02-26,Boston,Guatemala,Guatemala,North America,Guatemala
185153,2025-02-26,Buffalo,Mexico,Mexico,North America,Mexico
185154,2025-02-26,Houston,Mexico,Mexico,North America,Mexico
185155,2025-02-26,New Orleans,Mexico,Mexico,North America,Mexico
185156,2025-02-26,Atlanta,Guatemala,Guatemala,North America,Guatemala
185157,2025-02-26,Dallas,Honduras,Honduras,North America,Honduras
185158,2025-02-26,Chicago,Mexico,Mexico,North America,Mexico
185159,2025-02-26,Miami,Mexico,Mexico,North America,Mexico
185160,2025-02-26,Dallas,Honduras,Honduras,North America,Honduras
185161,2025-02-26,Washington,Guatemala,Guatemala,North America,Guatemala
185162,2025-02-26,Washington,Mexico,Mexico,North America,Mexico
185163,2025-02-26,Washington,Ghana,Ghana,Africa,Ghana
185164,2025-02-26,Phoenix,Venezuela,Venezuela,South America,Venezuela
185165,2025-02-26,Seattle,Mexico,Mexico,North America,Mexico
185166,2025-02-26,Harlingen,Mexico,Mexico,North America,Mexico
185167,2025-02-26,San Antonio,Mexico,Mexico,North America,Mexico
185168,2025-02-26,Dallas,Honduras,Honduras,North America,Honduras
185169,2025-02-26,Dallas,Mexico,Mexico,North America,Mexico
185170,2025-02-26,Chicago,Honduras,Honduras,North America,Honduras
185171,2025-02-26,San Antonio,Mexico,Mexico,North America,Mexico
185172,2025-02-26,New Orleans,Mexico,Mexico,North America,Mexico
185173,2025-02-26,Atlanta,Nicaragua,Nicaragua,North America,Nicaragua
185174,2025-02-26,Los Angeles,Israel,Israel,Asia,Israel
185175,2025-02-26,Phoenix,Guatemala,Guatemala,North America,Guatemala
185176,2025-02-26,Dallas,Portugal,Portugal,Europe,Portugal
185177,2025-02-26,Dallas,Pakistan,Pakistan,Asia,Pakistan
185178,2025-02-26,Dallas,Vietnam,Vietnam,Asia,Vietnam
185179,2025-02-26,Dallas,Mexico,Mexico,North America,Mexico
185180,2025-02-26,Dallas,Romania,Romania,Europe,Romania
185181,2025-02-26,New Orleans,Mexico,Mexico,North America,Mexico
185182,2025-02-26,San Diego,Vietnam,Vietnam,Asia,Vietnam
185183,2025-02-26,Chicago,Mexico,Mexico,North America,Mexico
185184,2025-02-26,Baltimore,El Salvador,El Salvador,North America,El Salvador
185185,2025-02-26,Miami,Guatemala,Guatemala,North America,Guatemala
185186,2025-02-26,Denver,Mexico,Mexico,North America,Mexico
185187,2025-02-26,Boston,Peru,Peru,South America,Peru
185188,2025-02-26,New Orleans,Guatemala,Guatemala,North America,Guatemala
185189,2025-02-26,Dallas,Venezuela,Venezuela,South America,Venezuela
185190,2025-02-25,Atlanta,Cuba,Cuba,North America,Cuba
185191,2025-02-26,Los Angeles,Mexico,Mexico,North America,Mexico
185192,2025-02-26,Los Angeles,Mexico,Mexico,North America,Mexico
185193,2025-02-24,Atlanta,Honduras,Honduras,North America,Honduras
185194,2025-02-26,New York City,Jamaica,Jamaica,North America,Jamaica
185195,2025-02-25,Atlanta,Honduras,Honduras,North America,Honduras
185196,2025-02-26,Dallas,Mexico,Mexico,North America,Mexico
185197,2025-02-26,Baltimore,Nicaragua,Nicaragua,North America,Nicaragua
185198,2025-02-26,El Paso,Honduras,Honduras,North America,Honduras
185199,2025-02-26,San Antonio,Mexico,Mexico,North America,Mexico
185200,2025-02-26,Dallas,Mexico,Mexico,North America,Mexico
185201,2025-02-26,Dallas,Venezuela,Venezuela,South America,Venezuela
185202,2025-02-26,New Orleans,Guatemala,Guatemala,North America,Guatemala
185203,2025-02-26,San Francisco,Peru,Peru,South America,Peru
185204,2025-02-26,New Orleans,Mexico,Mexico,North America,Mexico
185205,2025-02-26,New Orleans,Venezuela,Venezuela,South America,Venezuela
185206,2025-02-26,San Francisco,Peru,Peru,South America,Peru
185207,2025-02-26,San Francisco,Peru,Peru,South America,Peru
185208,2025-02-26,New Orleans,Mexico,Mexico,North America,Mexico
185209,2025-02-25,Miami,Turkiye,Turkey,Europe,Turkey
185210,2025-02-26,Baltimore,Peru,Peru,South America,Peru
185211,2025-02-26,Philadelphia,Russia,Russia,Asia,Russia
185212,2025-02-26,San Antonio,Mexico,Mexico,North America,Mexico
185213,2025-02-26,San Antonio,Mexico,Mexico,North America,Mexico
185214,2025-02-26,San Antonio,Mexico,Mexico,North America,Mexico
185215,2025-02-26,San Francisco,Peru,Peru,South America,Peru
185216,2025-02-26,Dallas,Mexico,Mexico,North America,Mexico
185217,2025-02-26,Phoenix,Mexico,Mexico,North America,Mexico
185218,2025-02-26,Washington,Honduras,Honduras,North America,Honduras
185219,2025-02-26,Boston,Ecuador,Ecuador,South America,Ecuador
185220,2025-02-26,San Antonio,Mexico,Mexico,North America,Mexico
185221,2025-02-26,Los Angeles,Mexico,Mexico,North America,Mexico
185222,2025-02-26,Denver,Burma,Burma (Myanmar),Asia,Burma (Myanmar)
185223,2025-02-26,San Antonio,Mexico,Mexico,North America,Mexico
185224,2025-02-26,Washington,Ecuador,Ecuador,South America,Ecuador
185225,2025-02-26,Denver,Mexico,Mexico,North America,Mexico
185226,2025-02-26,San Antonio,Guatemala,Guatemala,North America,Guatemala
185227,2025-02-24,Atlanta,Guatemala,Guatemala,North America,Guatemala
185228,2025-02-09,Atlanta,Ecuador,Ecuador,South America,Ecuador
185229,2025-02-26,Denver,Mexico,Mexico,North America,Mexico
185230,2025-02-26,Baltimore,Nicaragua,Nicaragua,North America,Nicaragua
185231,2025-02-26,Washington,Honduras,Honduras,North America,Honduras
185232,2025-02-26,Chicago,Mexico,Mexico,North America,Mexico
185233,2025-02-26,San Antonio,El Salvador,El Salvador,North America,El Salvador
185234,2025-02-21,Miami,Nicaragua,Nicaragua,North America,Nicaragua
185235,2025-02-26,Dallas,Honduras,Honduras,North America,Honduras
185236,2025-02-23,Miami,Colombia,Colombia,South America,Colombia
185237,2025-02-26,New York City,Ecuador,Ecuador,South America,Ecuador
185238,2025-02-26,New Orleans,Mexico,Mexico,North America,Mexico
185239,2025-02-26,San Antonio,Mexico,Mexico,North America,Mexico
185240,2025-02-26,San Francisco,Mexico,Mexico,North America,Mexico
185241,2025-02-26,Baltimore,Nicaragua,Nicaragua,North America,Nicaragua
185242,2025-02-26,Philadelphia,Turkiye,Turkey,Europe,Turkey
185243,2025-02-26,Dallas,Mexico,Mexico,North America,Mexico
185244,2025-02-26,Dallas,Mexico,Mexico,North America,Mexico
185245,2025-02-26,San Antonio,El Salvador,El Salvador,North America,El Salvador
185246,2025-02-26,El Paso,Venezuela,Venezuela,South America,Venezuela
185247,2025-02-26,Dallas,Mexico,Mexico,North America,Mexico
185248,2025-02-26,Atlanta,Honduras,Honduras,North America,Honduras
185249,2025-02-26,Chicago,Romania,Romania,Europe,Romania
185250,2025-02-26,Dallas,El Salvador,El Salvador,North America,El Salvador
185251,2025-02-11,Miami,Guatemala,Guatemala,North America,Guatemala
185252,2025-02-26,New York City,El Salvador,El Salvador,North America,El Salvador
185253,2025-02-26,Los Angeles,Mexico,Mexico,North America,Mexico
185254,2025-02-26,Los Angeles,South Korea,South Korea,Asia,South Korea
185255,2025-02-26,San Francisco,Mexico,Mexico,North America,Mexico
185256,2025-02-26,San Antonio,El Salvador,El Salvador,North America,El Salvador
185257,2025-02-26,San Antonio,Mexico,Mexico,North America,Mexico
185258,2025-02-26,Dallas,Mexico,Mexico,North America,Mexico
185259,2025-02-26,New Orleans,Mexico,Mexico,North America,Mexico
185260,2025-02-26,San Antonio,Colombia,Colombia,South America,Colombia
185261,2025-02-26,Dallas,Mexico,Mexico,North America,Mexico
185262,2025-02-26,Chicago,Mexico,Mexico,North America,Mexico
185263,2025-02-26,Dallas,Mexico,Mexico,North America,Mexico
185264,2025-02-26,San Antonio,Mexico,Mexico,North America,Mexico
185265,2025-02-26,Dallas,El Salvador,El Salvador,North America,El Salvador
