aor_nam,Apprehension Date,arrests,week_rolling_avg,Administration
St. Paul,2016-05-10,7,7.0,Trump 1.0
St. Paul,2016-05-11,6,6.0,Trump 1.0
St. Paul,2016-05-12,7,6.0,Trump 1.0
St. Paul,2016-05-13,10,6.0,Trump 1.0
St. Paul,2016-05-15,2,6.0,Trump 1.0
St. Paul,2016-05-16,6,7.0,Trump 1.0
St. Paul,2016-05-17,13,7.0,Trump 1.0
St. Paul,2016-05-18,21,9.0,Trump 1.0
St. Paul,2016-05-19,14,10.0,Trump 1.0
St. Paul,2016-05-20,8,11.0,Trump 1.0
St. Paul,2016-05-23,11,11.0,Trump 1.0
St. Paul,2016-05-24,10,12.0,Trump 1.0
St. Paul,2016-05-25,8,12.0,Trump 1.0
St. Paul,2016-05-26,9,12.0,Trump 1.0
St. Paul,2016-05-27,8,10.0,Trump 1.0
St. Paul,2016-05-31,7,9.0,Trump 1.0
St. Paul,2016-06-01,14,10.0,Trump 1.0
St. Paul,2016-06-02,8,9.0,Trump 1.0
St. Paul,2016-06-03,7,9.0,Trump 1.0
St. Paul,2016-06-04,2,8.0,Trump 1.0
St. Paul,2016-06-06,10,8.0,Trump 1.0
St. Paul,2016-06-07,18,9.0,Trump 1.0
St. Paul,2016-06-08,12,10.0,Trump 1.0
St. Paul,2016-06-09,10,10.0,Trump 1.0
St. Paul,2016-06-10,5,9.0,Trump 1.0
St. Paul,2016-06-11,1,8.0,Trump 1.0
St. Paul,2016-06-13,11,10.0,Trump 1.0
St. Paul,2016-06-14,11,10.0,Trump 1.0
St. Paul,2016-06-15,6,8.0,Trump 1.0
St. Paul,2016-06-16,5,7.0,Trump 1.0
St. Paul,2016-06-17,12,7.0,Trump 1.0
St. Paul,2016-06-20,15,9.0,Trump 1.0
St. Paul,2016-06-21,9,10.0,Trump 1.0
St. Paul,2016-06-22,10,10.0,Trump 1.0
St. Paul,2016-06-23,8,9.0,Trump 1.0
St. Paul,2016-06-24,2,9.0,Trump 1.0
St. Paul,2016-06-27,16,10.0,Trump 1.0
St. Paul,2016-06-28,10,10.0,Trump 1.0
St. Paul,2016-06-29,10,9.0,Trump 1.0
St. Paul,2016-06-30,3,8.0,Trump 1.0
St. Paul,2016-07-01,9,8.0,Trump 1.0
St. Paul,2016-07-02,1,7.0,Trump 1.0
St. Paul,2016-07-05,3,7.0,Trump 1.0
St. Paul,2016-07-06,11,7.0,Trump 1.0
St. Paul,2016-07-07,5,6.0,Trump 1.0
St. Paul,2016-07-08,10,6.0,Trump 1.0
St. Paul,2016-07-09,1,6.0,Trump 1.0
St. Paul,2016-07-11,17,7.0,Trump 1.0
St. Paul,2016-07-12,7,8.0,Trump 1.0
St. Paul,2016-07-13,12,9.0,Trump 1.0
St. Paul,2016-07-14,13,9.0,Trump 1.0
St. Paul,2016-07-15,12,10.0,Trump 1.0
St. Paul,2016-07-16,1,9.0,Trump 1.0
St. Paul,2016-07-18,9,10.0,Trump 1.0
St. Paul,2016-07-19,27,12.0,Trump 1.0
St. Paul,2016-07-20,25,14.0,Trump 1.0
St. Paul,2016-07-21,26,16.0,Trump 1.0
St. Paul,2016-07-22,9,16.0,Trump 1.0
St. Paul,2016-07-23,1,14.0,Trump 1.0
St. Paul,2016-07-25,12,16.0,Trump 1.0
St. Paul,2016-07-26,9,16.0,Trump 1.0
St. Paul,2016-07-27,12,13.0,Trump 1.0
St. Paul,2016-07-28,9,11.0,Trump 1.0
St. Paul,2016-07-29,13,9.0,Trump 1.0
St. Paul,2016-07-30,1,8.0,Trump 1.0
St. Paul,2016-07-31,1,8.0,Trump 1.0
St. Paul,2016-08-01,17,9.0,Trump 1.0
St. Paul,2016-08-02,11,9.0,Trump 1.0
St. Paul,2016-08-03,12,9.0,Trump 1.0
St. Paul,2016-08-04,17,10.0,Trump 1.0
St. Paul,2016-08-05,2,9.0,Trump 1.0
St. Paul,2016-08-06,1,9.0,Trump 1.0
St. Paul,2016-08-08,17,11.0,Trump 1.0
St. Paul,2016-08-09,13,10.0,Trump 1.0
St. Paul,2016-08-10,10,10.0,Trump 1.0
St. Paul,2016-08-11,6,9.0,Trump 1.0
St. Paul,2016-08-12,9,8.0,Trump 1.0
St. Paul,2016-08-15,9,9.0,Trump 1.0
St. Paul,2016-08-16,10,11.0,Trump 1.0
St. Paul,2016-08-17,13,10.0,Trump 1.0
St. Paul,2016-08-18,17,11.0,Trump 1.0
St. Paul,2016-08-19,9,10.0,Trump 1.0
St. Paul,2016-08-22,13,11.0,Trump 1.0
St. Paul,2016-08-23,12,12.0,Trump 1.0
St. Paul,2016-08-24,4,11.0,Trump 1.0
St. Paul,2016-08-25,11,11.0,Trump 1.0
St. Paul,2016-08-26,10,11.0,Trump 1.0
St. Paul,2016-08-29,15,11.0,Trump 1.0
St. Paul,2016-08-30,10,11.0,Trump 1.0
St. Paul,2016-08-31,12,11.0,Trump 1.0
St. Paul,2016-09-01,18,11.0,Trump 1.0
St. Paul,2016-09-02,9,12.0,Trump 1.0
St. Paul,2016-09-06,6,11.0,Trump 1.0
St. Paul,2016-09-07,17,12.0,Trump 1.0
St. Paul,2016-09-08,12,12.0,Trump 1.0
St. Paul,2016-09-09,6,11.0,Trump 1.0
St. Paul,2016-09-10,1,10.0,Trump 1.0
St. Paul,2016-09-12,12,9.0,Trump 1.0
St. Paul,2016-09-13,12,9.0,Trump 1.0
St. Paul,2016-09-14,9,10.0,Trump 1.0
St. Paul,2016-09-15,18,10.0,Trump 1.0
St. Paul,2016-09-16,4,9.0,Trump 1.0
St. Paul,2016-09-17,1,8.0,Trump 1.0
St. Paul,2016-09-19,14,10.0,Trump 1.0
St. Paul,2016-09-20,11,10.0,Trump 1.0
St. Paul,2016-09-21,12,10.0,Trump 1.0
St. Paul,2016-09-22,18,11.0,Trump 1.0
St. Paul,2016-09-23,6,9.0,Trump 1.0
St. Paul,2016-09-25,1,9.0,Trump 1.0
St. Paul,2016-09-26,12,11.0,Trump 1.0
St. Paul,2016-09-27,9,10.0,Trump 1.0
St. Paul,2016-09-28,16,11.0,Trump 1.0
St. Paul,2016-09-29,8,10.0,Trump 1.0
St. Paul,2016-09-30,8,9.0,Trump 1.0
St. Paul,2016-10-03,16,10.0,Trump 1.0
St. Paul,2016-10-04,20,13.0,Trump 1.0
St. Paul,2016-10-05,11,13.0,Trump 1.0
St. Paul,2016-10-06,13,13.0,Trump 1.0
St. Paul,2016-10-07,13,13.0,Trump 1.0
St. Paul,2016-10-08,1,12.0,Trump 1.0
St. Paul,2016-10-09,1,11.0,Trump 1.0
St. Paul,2016-10-10,2,9.0,Trump 1.0
St. Paul,2016-10-11,18,8.0,Trump 1.0
St. Paul,2016-10-12,11,8.0,Trump 1.0
St. Paul,2016-10-13,6,7.0,Trump 1.0
St. Paul,2016-10-14,7,7.0,Trump 1.0
St. Paul,2016-10-17,10,8.0,Trump 1.0
St. Paul,2016-10-18,12,9.0,Trump 1.0
St. Paul,2016-10-19,13,11.0,Trump 1.0
St. Paul,2016-10-20,16,11.0,Trump 1.0
St. Paul,2016-10-21,16,11.0,Trump 1.0
St. Paul,2016-10-24,14,13.0,Trump 1.0
St. Paul,2016-10-25,10,13.0,Trump 1.0
St. Paul,2016-10-26,12,13.0,Trump 1.0
St. Paul,2016-10-27,16,14.0,Trump 1.0
St. Paul,2016-10-28,7,13.0,Trump 1.0
St. Paul,2016-10-31,10,12.0,Trump 1.0
St. Paul,2016-11-01,10,11.0,Trump 1.0
St. Paul,2016-11-02,6,10.0,Trump 1.0
St. Paul,2016-11-03,19,11.0,Trump 1.0
St. Paul,2016-11-04,14,12.0,Trump 1.0
St. Paul,2016-11-07,11,11.0,Trump 1.0
St. Paul,2016-11-08,10,11.0,Trump 1.0
St. Paul,2016-11-09,8,11.0,Trump 1.0
St. Paul,2016-11-10,9,11.0,Trump 1.0
St. Paul,2016-11-14,10,12.0,Trump 1.0
St. Paul,2016-11-15,13,11.0,Trump 1.0
St. Paul,2016-11-16,9,10.0,Trump 1.0
St. Paul,2016-11-17,21,11.0,Trump 1.0
St. Paul,2016-11-18,6,11.0,Trump 1.0
St. Paul,2016-11-20,1,10.0,Trump 1.0
St. Paul,2016-11-21,15,11.0,Trump 1.0
St. Paul,2016-11-22,11,11.0,Trump 1.0
St. Paul,2016-11-23,12,11.0,Trump 1.0
St. Paul,2016-11-25,8,11.0,Trump 1.0
St. Paul,2016-11-26,2,8.0,Trump 1.0
St. Paul,2016-11-28,9,8.0,Trump 1.0
St. Paul,2016-11-29,10,10.0,Trump 1.0
St. Paul,2016-11-30,12,9.0,Trump 1.0
St. Paul,2016-12-01,11,9.0,Trump 1.0
St. Paul,2016-12-02,18,10.0,Trump 1.0
St. Paul,2016-12-03,2,9.0,Trump 1.0
St. Paul,2016-12-05,14,11.0,Trump 1.0
St. Paul,2016-12-06,14,12.0,Trump 1.0
St. Paul,2016-12-07,11,12.0,Trump 1.0
St. Paul,2016-12-08,7,11.0,Trump 1.0
St. Paul,2016-12-09,13,11.0,Trump 1.0
St. Paul,2016-12-12,13,11.0,Trump 1.0
St. Paul,2016-12-13,8,11.0,Trump 1.0
St. Paul,2016-12-14,15,12.0,Trump 1.0
St. Paul,2016-12-15,15,12.0,Trump 1.0
St. Paul,2016-12-16,5,11.0,Trump 1.0
St. Paul,2016-12-18,1,10.0,Trump 1.0
St. Paul,2016-12-19,12,10.0,Trump 1.0
St. Paul,2016-12-20,10,9.0,Trump 1.0
St. Paul,2016-12-21,8,9.0,Trump 1.0
St. Paul,2016-12-22,12,9.0,Trump 1.0
St. Paul,2016-12-23,7,8.0,Trump 1.0
St. Paul,2016-12-27,8,8.0,Trump 1.0
St. Paul,2016-12-28,8,9.0,Trump 1.0
St. Paul,2016-12-29,8,9.0,Trump 1.0
St. Paul,2016-12-30,6,8.0,Trump 1.0
St. Paul,2017-01-03,13,9.0,Trump 1.0
St. Paul,2017-01-04,12,9.0,Trump 1.0
St. Paul,2017-01-05,21,11.0,Trump 1.0
St. Paul,2017-01-06,6,11.0,Trump 1.0
St. Paul,2017-01-09,10,11.0,Trump 1.0
St. Paul,2017-01-10,13,12.0,Trump 1.0
St. Paul,2017-01-11,7,12.0,Trump 1.0
St. Paul,2017-01-12,11,11.0,Trump 1.0
St. Paul,2017-01-13,8,11.0,Trump 1.0
St. Paul,2017-01-17,6,9.0,Trump 1.0
St. Paul,2017-01-18,9,9.0,Trump 1.0
St. Paul,2017-01-19,15,10.0,Trump 1.0
St. Paul,2017-01-20,14,10.0,Trump 1.0
St. Paul,2017-01-22,1,9.0,Trump 1.0
St. Paul,2017-01-23,16,10.0,Trump 1.0
St. Paul,2017-01-24,9,10.0,Trump 1.0
St. Paul,2017-01-25,15,11.0,Trump 1.0
St. Paul,2017-01-26,14,12.0,Trump 1.0
St. Paul,2017-01-27,10,11.0,Trump 1.0
St. Paul,2017-01-28,2,10.0,Trump 1.0
St. Paul,2017-01-30,14,11.0,Trump 1.0
St. Paul,2017-01-31,14,11.0,Trump 1.0
St. Paul,2017-02-01,11,11.0,Trump 1.0
St. Paul,2017-02-02,19,12.0,Trump 1.0
St. Paul,2017-02-03,16,12.0,Trump 1.0
St. Paul,2017-02-06,8,12.0,Trump 1.0
St. Paul,2017-02-07,15,14.0,Trump 1.0
St. Paul,2017-02-08,9,13.0,Trump 1.0
St. Paul,2017-02-09,12,13.0,Trump 1.0
St. Paul,2017-02-10,13,13.0,Trump 1.0
St. Paul,2017-02-12,5,11.0,Trump 1.0
St. Paul,2017-02-13,18,11.0,Trump 1.0
St. Paul,2017-02-14,15,12.0,Trump 1.0
St. Paul,2017-02-15,11,12.0,Trump 1.0
St. Paul,2017-02-16,13,12.0,Trump 1.0
St. Paul,2017-02-17,7,12.0,Trump 1.0
St. Paul,2017-02-18,1,10.0,Trump 1.0
St. Paul,2017-02-19,2,10.0,Trump 1.0
St. Paul,2017-02-21,22,10.0,Trump 1.0
St. Paul,2017-02-22,8,9.0,Trump 1.0
St. Paul,2017-02-23,19,10.0,Trump 1.0
St. Paul,2017-02-24,10,10.0,Trump 1.0
St. Paul,2017-02-27,20,12.0,Trump 1.0
St. Paul,2017-02-28,18,14.0,Trump 1.0
St. Paul,2017-03-01,14,16.0,Trump 1.0
St. Paul,2017-03-02,20,16.0,Trump 1.0
St. Paul,2017-03-03,19,17.0,Trump 1.0
St. Paul,2017-03-06,19,17.0,Trump 1.0
St. Paul,2017-03-07,30,20.0,Trump 1.0
St. Paul,2017-03-08,38,23.0,Trump 1.0
St. Paul,2017-03-09,33,25.0,Trump 1.0
St. Paul,2017-03-10,14,25.0,Trump 1.0
St. Paul,2017-03-12,1,22.0,Trump 1.0
St. Paul,2017-03-13,19,22.0,Trump 1.0
St. Paul,2017-03-14,19,22.0,Trump 1.0
St. Paul,2017-03-15,12,19.0,Trump 1.0
St. Paul,2017-03-16,21,17.0,Trump 1.0
St. Paul,2017-03-17,9,14.0,Trump 1.0
St. Paul,2017-03-18,4,12.0,Trump 1.0
St. Paul,2017-03-20,10,13.0,Trump 1.0
St. Paul,2017-03-21,16,13.0,Trump 1.0
St. Paul,2017-03-22,22,13.0,Trump 1.0
St. Paul,2017-03-23,16,14.0,Trump 1.0
St. Paul,2017-03-24,8,12.0,Trump 1.0
St. Paul,2017-03-25,1,11.0,Trump 1.0
St. Paul,2017-03-26,1,11.0,Trump 1.0
St. Paul,2017-03-27,8,10.0,Trump 1.0
St. Paul,2017-03-28,20,11.0,Trump 1.0
St. Paul,2017-03-29,21,11.0,Trump 1.0
St. Paul,2017-03-30,11,10.0,Trump 1.0
St. Paul,2017-03-31,11,10.0,Trump 1.0
St. Paul,2017-04-02,3,11.0,Trump 1.0
St. Paul,2017-04-03,9,12.0,Trump 1.0
St. Paul,2017-04-04,15,13.0,Trump 1.0
St. Paul,2017-04-05,15,12.0,Trump 1.0
St. Paul,2017-04-06,16,11.0,Trump 1.0
St. Paul,2017-04-07,10,11.0,Trump 1.0
St. Paul,2017-04-10,21,13.0,Trump 1.0
St. Paul,2017-04-11,12,14.0,Trump 1.0
St. Paul,2017-04-12,20,16.0,Trump 1.0
St. Paul,2017-04-13,20,16.0,Trump 1.0
St. Paul,2017-04-14,13,16.0,Trump 1.0
St. Paul,2017-04-15,2,14.0,Trump 1.0
St. Paul,2017-04-17,12,14.0,Trump 1.0
St. Paul,2017-04-18,20,14.0,Trump 1.0
St. Paul,2017-04-19,10,14.0,Trump 1.0
St. Paul,2017-04-20,16,13.0,Trump 1.0
St. Paul,2017-04-21,16,13.0,Trump 1.0
St. Paul,2017-04-24,27,15.0,Trump 1.0
St. Paul,2017-04-25,16,17.0,Trump 1.0
St. Paul,2017-04-26,20,18.0,Trump 1.0
St. Paul,2017-04-27,15,17.0,Trump 1.0
St. Paul,2017-04-28,14,18.0,Trump 1.0
St. Paul,2017-05-01,23,19.0,Trump 1.0
St. Paul,2017-05-02,20,19.0,Trump 1.0
St. Paul,2017-05-03,26,19.0,Trump 1.0
St. Paul,2017-05-04,20,20.0,Trump 1.0
St. Paul,2017-05-05,13,19.0,Trump 1.0
St. Paul,2017-05-08,19,19.0,Trump 1.0
St. Paul,2017-05-09,20,20.0,Trump 1.0
St. Paul,2017-05-10,19,20.0,Trump 1.0
St. Paul,2017-05-11,14,19.0,Trump 1.0
St. Paul,2017-05-12,17,17.0,Trump 1.0
St. Paul,2017-05-13,1,15.0,Trump 1.0
St. Paul,2017-05-14,2,13.0,Trump 1.0
St. Paul,2017-05-15,19,13.0,Trump 1.0
St. Paul,2017-05-16,20,13.0,Trump 1.0
St. Paul,2017-05-17,17,13.0,Trump 1.0
St. Paul,2017-05-18,17,13.0,Trump 1.0
St. Paul,2017-05-19,11,12.0,Trump 1.0
St. Paul,2017-05-21,1,12.0,Trump 1.0
St. Paul,2017-05-22,21,15.0,Trump 1.0
St. Paul,2017-05-23,16,15.0,Trump 1.0
St. Paul,2017-05-24,18,14.0,Trump 1.0
St. Paul,2017-05-25,16,14.0,Trump 1.0
St. Paul,2017-05-26,4,12.0,Trump 1.0
St. Paul,2017-05-27,3,11.0,Trump 1.0
St. Paul,2017-05-28,2,11.0,Trump 1.0
St. Paul,2017-05-30,27,12.0,Trump 1.0
St. Paul,2017-05-31,17,12.0,Trump 1.0
St. Paul,2017-06-01,21,13.0,Trump 1.0
St. Paul,2017-06-02,20,13.0,Trump 1.0
St. Paul,2017-06-03,2,13.0,Trump 1.0
St. Paul,2017-06-05,31,17.0,Trump 1.0
St. Paul,2017-06-06,14,19.0,Trump 1.0
St. Paul,2017-06-07,23,18.0,Trump 1.0
St. Paul,2017-06-08,13,18.0,Trump 1.0
St. Paul,2017-06-09,13,17.0,Trump 1.0
St. Paul,2017-06-10,2,14.0,Trump 1.0
St. Paul,2017-06-11,1,14.0,Trump 1.0
St. Paul,2017-06-12,17,12.0,Trump 1.0
St. Paul,2017-06-13,20,13.0,Trump 1.0
St. Paul,2017-06-14,25,13.0,Trump 1.0
St. Paul,2017-06-15,26,15.0,Trump 1.0
St. Paul,2017-06-16,9,14.0,Trump 1.0
St. Paul,2017-06-17,2,14.0,Trump 1.0
St. Paul,2017-06-18,1,14.0,Trump 1.0
St. Paul,2017-06-19,14,14.0,Trump 1.0
St. Paul,2017-06-20,10,12.0,Trump 1.0
St. Paul,2017-06-21,15,11.0,Trump 1.0
St. Paul,2017-06-22,6,8.0,Trump 1.0
St. Paul,2017-06-23,10,8.0,Trump 1.0
St. Paul,2017-06-24,1,8.0,Trump 1.0
St. Paul,2017-06-25,1,8.0,Trump 1.0
St. Paul,2017-06-26,11,8.0,Trump 1.0
St. Paul,2017-06-27,7,7.0,Trump 1.0
St. Paul,2017-06-28,26,9.0,Trump 1.0
St. Paul,2017-06-29,14,10.0,Trump 1.0
St. Paul,2017-06-30,10,10.0,Trump 1.0
St. Paul,2017-07-01,1,10.0,Trump 1.0
St. Paul,2017-07-02,2,10.0,Trump 1.0
St. Paul,2017-07-03,19,11.0,Trump 1.0
St. Paul,2017-07-05,12,12.0,Trump 1.0
St. Paul,2017-07-06,20,11.0,Trump 1.0
St. Paul,2017-07-07,17,12.0,Trump 1.0
St. Paul,2017-07-10,15,12.0,Trump 1.0
St. Paul,2017-07-11,15,14.0,Trump 1.0
St. Paul,2017-07-12,21,17.0,Trump 1.0
St. Paul,2017-07-13,8,15.0,Trump 1.0
St. Paul,2017-07-14,16,16.0,Trump 1.0
St. Paul,2017-07-15,5,14.0,Trump 1.0
St. Paul,2017-07-17,20,14.0,Trump 1.0
St. Paul,2017-07-18,19,15.0,Trump 1.0
St. Paul,2017-07-19,17,15.0,Trump 1.0
St. Paul,2017-07-20,20,15.0,Trump 1.0
St. Paul,2017-07-21,12,16.0,Trump 1.0
St. Paul,2017-07-23,4,14.0,Trump 1.0
St. Paul,2017-07-24,15,15.0,Trump 1.0
St. Paul,2017-07-25,16,15.0,Trump 1.0
St. Paul,2017-07-26,13,14.0,Trump 1.0
St. Paul,2017-07-27,17,14.0,Trump 1.0
St. Paul,2017-07-28,15,13.0,Trump 1.0
St. Paul,2017-07-29,1,12.0,Trump 1.0
St. Paul,2017-07-31,22,14.0,Trump 1.0
St. Paul,2017-08-01,18,15.0,Trump 1.0
St. Paul,2017-08-02,25,16.0,Trump 1.0
St. Paul,2017-08-03,12,16.0,Trump 1.0
St. Paul,2017-08-04,13,15.0,Trump 1.0
St. Paul,2017-08-07,20,16.0,Trump 1.0
St. Paul,2017-08-08,23,19.0,Trump 1.0
St. Paul,2017-08-09,22,19.0,Trump 1.0
St. Paul,2017-08-10,25,20.0,Trump 1.0
St. Paul,2017-08-11,8,18.0,Trump 1.0
St. Paul,2017-08-12,1,16.0,Trump 1.0
St. Paul,2017-08-14,16,16.0,Trump 1.0
St. Paul,2017-08-15,20,16.0,Trump 1.0
St. Paul,2017-08-16,21,16.0,Trump 1.0
St. Paul,2017-08-17,18,16.0,Trump 1.0
St. Paul,2017-08-18,17,14.0,Trump 1.0
St. Paul,2017-08-19,3,14.0,Trump 1.0
St. Paul,2017-08-20,2,14.0,Trump 1.0
St. Paul,2017-08-21,19,14.0,Trump 1.0
St. Paul,2017-08-22,20,14.0,Trump 1.0
St. Paul,2017-08-23,19,14.0,Trump 1.0
St. Paul,2017-08-24,21,14.0,Trump 1.0
St. Paul,2017-08-25,24,15.0,Trump 1.0
St. Paul,2017-08-26,1,15.0,Trump 1.0
St. Paul,2017-08-28,16,17.0,Trump 1.0
St. Paul,2017-08-29,19,17.0,Trump 1.0
St. Paul,2017-08-30,17,17.0,Trump 1.0
St. Paul,2017-08-31,8,15.0,Trump 1.0
St. Paul,2017-09-01,16,14.0,Trump 1.0
St. Paul,2017-09-04,5,12.0,Trump 1.0
St. Paul,2017-09-05,33,16.0,Trump 1.0
St. Paul,2017-09-06,21,17.0,Trump 1.0
St. Paul,2017-09-07,24,18.0,Trump 1.0
St. Paul,2017-09-08,14,17.0,Trump 1.0
St. Paul,2017-09-09,2,16.0,Trump 1.0
St. Paul,2017-09-10,1,14.0,Trump 1.0
St. Paul,2017-09-11,19,16.0,Trump 1.0
St. Paul,2017-09-12,16,14.0,Trump 1.0
St. Paul,2017-09-13,15,13.0,Trump 1.0
St. Paul,2017-09-14,9,11.0,Trump 1.0
St. Paul,2017-09-15,17,11.0,Trump 1.0
St. Paul,2017-09-16,2,11.0,Trump 1.0
St. Paul,2017-09-17,1,11.0,Trump 1.0
St. Paul,2017-09-18,24,12.0,Trump 1.0
St. Paul,2017-09-19,12,11.0,Trump 1.0
St. Paul,2017-09-20,25,13.0,Trump 1.0
St. Paul,2017-09-21,21,15.0,Trump 1.0
St. Paul,2017-09-22,17,15.0,Trump 1.0
St. Paul,2017-09-23,1,14.0,Trump 1.0
St. Paul,2017-09-25,11,16.0,Trump 1.0
St. Paul,2017-09-26,27,16.0,Trump 1.0
St. Paul,2017-09-27,17,17.0,Trump 1.0
St. Paul,2017-09-28,12,15.0,Trump 1.0
St. Paul,2017-09-29,13,14.0,Trump 1.0
St. Paul,2017-09-30,3,12.0,Trump 1.0
St. Paul,2017-10-02,21,15.0,Trump 1.0
St. Paul,2017-10-03,25,17.0,Trump 1.0
St. Paul,2017-10-04,23,16.0,Trump 1.0
St. Paul,2017-10-05,15,16.0,Trump 1.0
St. Paul,2017-10-06,23,18.0,Trump 1.0
St. Paul,2017-10-07,1,16.0,Trump 1.0
St. Paul,2017-10-08,1,16.0,Trump 1.0
St. Paul,2017-10-10,21,16.0,Trump 1.0
St. Paul,2017-10-11,18,15.0,Trump 1.0
St. Paul,2017-10-12,13,13.0,Trump 1.0
St. Paul,2017-10-13,17,13.0,Trump 1.0
St. Paul,2017-10-14,1,10.0,Trump 1.0
St. Paul,2017-10-16,15,12.0,Trump 1.0
St. Paul,2017-10-17,23,15.0,Trump 1.0
St. Paul,2017-10-18,18,15.0,Trump 1.0
St. Paul,2017-10-19,24,16.0,Trump 1.0
St. Paul,2017-10-20,7,15.0,Trump 1.0
St. Paul,2017-10-21,2,13.0,Trump 1.0
St. Paul,2017-10-22,2,13.0,Trump 1.0
St. Paul,2017-10-23,15,13.0,Trump 1.0
St. Paul,2017-10-24,18,12.0,Trump 1.0
St. Paul,2017-10-25,13,12.0,Trump 1.0
St. Paul,2017-10-26,17,11.0,Trump 1.0
St. Paul,2017-10-27,15,12.0,Trump 1.0
St. Paul,2017-10-29,1,12.0,Trump 1.0
St. Paul,2017-10-30,15,13.0,Trump 1.0
St. Paul,2017-10-31,18,14.0,Trump 1.0
St. Paul,2017-11-01,15,13.0,Trump 1.0
St. Paul,2017-11-02,24,15.0,Trump 1.0
St. Paul,2017-11-03,23,16.0,Trump 1.0
St. Paul,2017-11-04,1,14.0,Trump 1.0
St. Paul,2017-11-06,16,16.0,Trump 1.0
St. Paul,2017-11-07,17,16.0,Trump 1.0
St. Paul,2017-11-08,14,16.0,Trump 1.0
St. Paul,2017-11-09,17,16.0,Trump 1.0
St. Paul,2017-11-10,3,13.0,Trump 1.0
St. Paul,2017-11-13,18,12.0,Trump 1.0
St. Paul,2017-11-14,18,15.0,Trump 1.0
St. Paul,2017-11-15,19,15.0,Trump 1.0
St. Paul,2017-11-16,20,16.0,Trump 1.0
St. Paul,2017-11-17,16,16.0,Trump 1.0
St. Paul,2017-11-18,1,14.0,Trump 1.0
St. Paul,2017-11-20,31,18.0,Trump 1.0
St. Paul,2017-11-21,14,17.0,Trump 1.0
St. Paul,2017-11-22,13,16.0,Trump 1.0
St. Paul,2017-11-23,1,14.0,Trump 1.0
St. Paul,2017-11-24,11,12.0,Trump 1.0
St. Paul,2017-11-25,4,11.0,Trump 1.0
St. Paul,2017-11-26,1,11.0,Trump 1.0
St. Paul,2017-11-27,13,8.0,Trump 1.0
St. Paul,2017-11-28,19,9.0,Trump 1.0
St. Paul,2017-11-29,16,9.0,Trump 1.0
St. Paul,2017-11-30,19,12.0,Trump 1.0
St. Paul,2017-12-01,18,13.0,Trump 1.0
St. Paul,2017-12-04,11,14.0,Trump 1.0
St. Paul,2017-12-05,15,16.0,Trump 1.0
St. Paul,2017-12-06,26,18.0,Trump 1.0
St. Paul,2017-12-07,10,16.0,Trump 1.0
St. Paul,2017-12-08,8,15.0,Trump 1.0
St. Paul,2017-12-09,2,13.0,Trump 1.0
St. Paul,2017-12-10,1,10.0,Trump 1.0
St. Paul,2017-12-11,15,11.0,Trump 1.0
St. Paul,2017-12-12,15,11.0,Trump 1.0
St. Paul,2017-12-13,19,10.0,Trump 1.0
St. Paul,2017-12-14,19,11.0,Trump 1.0
St. Paul,2017-12-15,10,12.0,Trump 1.0
St. Paul,2017-12-17,1,11.0,Trump 1.0
St. Paul,2017-12-18,19,14.0,Trump 1.0
St. Paul,2017-12-19,17,14.0,Trump 1.0
St. Paul,2017-12-20,23,15.0,Trump 1.0
St. Paul,2017-12-21,13,15.0,Trump 1.0
St. Paul,2017-12-22,18,14.0,Trump 1.0
St. Paul,2017-12-23,1,13.0,Trump 1.0
St. Paul,2017-12-24,1,13.0,Trump 1.0
St. Paul,2017-12-25,1,11.0,Trump 1.0
St. Paul,2017-12-26,13,10.0,Trump 1.0
St. Paul,2017-12-27,10,8.0,Trump 1.0
St. Paul,2017-12-28,11,8.0,Trump 1.0
St. Paul,2017-12-29,14,7.0,Trump 1.0
St. Paul,2017-12-30,1,7.0,Trump 1.0
St. Paul,2018-01-02,24,11.0,Trump 1.0
St. Paul,2018-01-03,14,12.0,Trump 1.0
St. Paul,2018-01-04,19,13.0,Trump 1.0
St. Paul,2018-01-05,20,15.0,Trump 1.0
St. Paul,2018-01-06,1,13.0,Trump 1.0
St. Paul,2018-01-08,13,13.0,Trump 1.0
St. Paul,2018-01-09,18,16.0,Trump 1.0
St. Paul,2018-01-10,21,15.0,Trump 1.0
St. Paul,2018-01-11,4,14.0,Trump 1.0
St. Paul,2018-01-12,15,13.0,Trump 1.0
St. Paul,2018-01-13,1,10.0,Trump 1.0
St. Paul,2018-01-14,1,10.0,Trump 1.0
St. Paul,2018-01-15,1,9.0,Trump 1.0
St. Paul,2018-01-16,19,9.0,Trump 1.0
St. Paul,2018-01-17,16,8.0,Trump 1.0
St. Paul,2018-01-18,15,10.0,Trump 1.0
St. Paul,2018-01-19,16,10.0,Trump 1.0
St. Paul,2018-01-20,2,10.0,Trump 1.0
St. Paul,2018-01-21,2,10.0,Trump 1.0
St. Paul,2018-01-22,10,11.0,Trump 1.0
St. Paul,2018-01-23,20,12.0,Trump 1.0
St. Paul,2018-01-24,15,11.0,Trump 1.0
St. Paul,2018-01-25,14,11.0,Trump 1.0
St. Paul,2018-01-26,21,12.0,Trump 1.0
St. Paul,2018-01-29,17,14.0,Trump 1.0
St. Paul,2018-01-30,9,15.0,Trump 1.0
St. Paul,2018-01-31,16,16.0,Trump 1.0
